,sentiment,tweets
1580368,4,"IS SOOOOOOOOOOOOOOOO BORED, WHAT WILL MY DAY BRING "
1580369,4,I Have Finally Worked Out How To Work Twitter   
1580370,4,"needs to go to adorama for the 120sized film, if you have one gimme please "
1580371,4,http://bit.ly/a0m7W  This is the new sh*t !!! 
1580372,4,researching twitter for english  who said school wasn't fun?
1580373,4,i havent listened to mcfly for ages. hello radio:active 
1580374,4,"@richardkendall I think you've just summed up my professional life in a sentence. Will keep that one off my CV, though "
1580375,4,happy birthday to @alextroll 
1580376,4,"Ok  i'm up, dressed, downstairs, my bag is sorted for today and all i need now is to get max and have breakfast!!"
1580377,4,"@gigglemal Thanks, first time we used that system for communicating with members, still learning! "
1580378,4,"LOL, the wig is more 'lady gaga' bangs than hannah montana's bangs but with a headband, i guess it's okay. "
1580379,4,@minakwon Hii gudafternoon! 
1580380,4,@mswenz its a nice surprise isn't it! 
1580381,4,"Is really getting on with things, I am happy with the progress "
1580382,4,"@jdayglo yeah lovely today, off to takes some photo's at Hadleigh castle . enjoy yr day "
1580383,4,Time to go and have some one-on-one time with my daughter while the boys are out. I wonder what she'll want to do? Time to find out 
1580384,4,OOH dinner. HEY! . i still havnt figured a time to watch my ep of Grey's before Thursday's ep :S AND WORK EX. kk check my resume later 
1580385,4,@mestregumba just in time! bon dia 
1580386,4,@thefloatingfrog no its getting better your right... more cosmopolitan by the week.. 
1580387,4,@hsu901 bbq at your place noon on tuesday sounds superb. i stuck it in my calendar. send the coordinates. i'll bring @fiercekitty. 
1580388,4,@tommcfly - Good morning to u! And a good day in beautiful London! Here in Lisbon the day is starting to look brigther! 
1580389,4,2nd day of med school was fun.  just had my very first quiz as a med student and i did well! lol
1580390,4,"@brennannovak Depending on how fastidious I go in finishing up my presentation / writing / interview prep tonight, tomorrow may be open "
1580391,4,Got to try Himalayan Kitchen tonight w/@alychee @jfoodie @bigbadpig @chrishall78 &amp; Vivian -- so ono! 
1580392,4,"Had such gd time @jonasbrothers gig,nw ave no voice.bout 2 vote 4 @mileycyrus which every1 should do "
1580393,4,@Wow_wee its cold out tonite..bring a jumper..wait u got a heater (jacob) haha  wat tym u thinkin?
1580394,4,"What a lovely day!!!! Hopefully, the customers will all come out to play today "
1580395,4,Back @ Project Lessons. Doing nothing 
1580396,4,Corey im sorry that i said your house was pineconed 
1580397,4,@rolandtran @MikexIke wow after a night at the gym u still manage to stuff ur fatass with taco bell lmao  I &lt;3 u guys
1580398,4,Working on projected graphics ready for the whitby show in october 
1580399,4,"p.s. i have a Joe Jonas Camp rock poster on my nightstand, &amp; when i cover his head with my phone...i get service "
1580400,4,It's okay they're still hot though 
1580401,4,"Ohhhhhhhhhh yeah Chelsea, Sharon corr is following me now too  yay - Love herrrr &lt;3"
1580402,4,"@tony_hickman  next release, you can add them using HTML snippet, I need to blog on how to create a service call etc"
1580403,4,@bettyt1 already love you 
1580404,4,"is off to work til 6 tonight, tweet you laterz! (PS: @kelliesimpson You, me, #latenightcereal tonight, it's on!  ) x x x"
1580405,4,@tommcfly have great fun today 
1580406,4,@itzprota I do believe in jesus. 
1580407,4,This trip has seen me taking the best decisions so far..and always going by my gut. There is no doubting gut feel ever again 
1580408,4,Morning Twits  @moomimmel you online?
1580409,4,@13bdesign gosh but i am in island girl. 
1580410,4,will be making a great comeback tonight people!! wait for me 
1580411,4,TILA! your'e the cutest thing everrr! 
1580412,4,yay lots of people hath visited my website 
1580413,4,@aviraj @ashishy .....um...I had some.....Its awesome! I love Panju friends  
1580414,4,Falling asleep. Time to put down the iphone. Clearly im obsessed. Gooodnight my buddies! &lt;3 
1580415,4,Hot hot hot time for brew !! Skylining is such fun 
1580416,4,"@tommcfly can't wait to hear the new stuff, especially as you said that its old mcfly meets new mcfly  see in you in 3 days!  xx"
1580417,4,good night everyone  it was a fun night tonight. ahhh &lt;33333
1580418,4,"Futurama, bessst show haha "
1580419,4,just watched Uma Thurman's movie &quot;Prime&quot;. The ending was great. 
1580420,4,Shopping time 
1580421,4,"daripada ngerjain PIH yg gak punya bahannya dan banyak itu, i'd rather go to salon wif Lita  MORE FUN! aha."
1580422,4,Time to start the last of my new books - Pride and Prejudice and Zombies 
1580423,4,Happy Birthday  #2pac. You're missed. rip&lt;3
1580424,4,@felisitaspuspii now he's giving me strawberry! how sweet 
1580425,4,"@IanBertram excellent, looking forward to seeing the new work. "
1580426,4,@WinonaWiefel and it was your busy update no 777. good morning 
1580427,4,"@miss_r Heyy, apparently that isn't true and #IranElection is still fine. "
1580428,4,@kevinjholmes yeah his good and has nice legs  how's you?
1580429,4,Shotgun breaking no reloads 
1580430,4,Aspiration of the day: today is tomorrows yesterday 
1580431,4,"&lt;--- twitter noob btw, please correct when necessary "
1580432,4,gtg. see u later.. haha 
1580433,4,http://twitpic.com/7ia78 - Preview of the preview  (via @derRuedi)
1580434,4,"@PMSTastyKake Hey, I didn't know your from Houston! "
1580435,4,"@liasta It's not noisy, but not as serene as it seems in the pics.There are a lot of ppl around and they enjoy eating and chatting "
1580436,4,@nez23 hahaha! omg for real?! i'd like that dream. hahah 
1580437,4,finished with the 2-day peer leadership training course~ had lots of fun with my group! i learned so much about myself as well 
1580438,4,I will make this happen.  My dreams are coming true &lt;3
1580439,4,Ohhh.. HaHa Theres A LaGrange Texas I Was About To Say Damn You Be Getting Around From The Atl To Hear IIn Texas.  @ZhaZhaNiXx
1580440,4,@hypnophil what is that you just said about getting in quick??  I'm watching you 
1580441,4,"@liam1011 haha i love the breed name, sounds like some kind of boss in a pokemon game :p sure i'm sure it doesn't look like one though "
1580442,4,@ruth_martin Thank you for those delicious snacks and today's simulation is really fun!! Hope I can register in your class next term 
1580443,4,boooo to this article: http://bit.ly/12LOiY   
1580444,4,Sociology in a few hours... time for a walk round Oldham first though 
1580445,4,if i see another comma on this article that i'm reading...i'm gunna puke! lol George Kennan is mad! heaps verbose! can't wait for 6:30pm 
1580446,4,@DrimoN @ExpatCookie thank you all 
1580447,4,@_itsrandie i'm working on it right now honey! 
1580448,4,@ememess AND a czech visitor at the hospital called me a British Bastard last night. I blame your book totally 
1580449,4,@Under_life ooo how about the game &quot;Leave me alone so I can sleep or I'm going to the couch&quot;... I miss that 
1580450,4,@Cranialstrain Very true. The magazines should be full of tests soon. 
1580451,4,going to work.  The countdown begins.  
1580452,4,"Just wanted to say good luck, @shrlv  I love ya. &lt;3"
1580453,4,@ashley_sioson @sydneyrellaaaa Hi when is your flight? I want to be able to call and say farewell to you both before you go overseas 
1580454,4,@bananasgoround i hope your tour is going well &amp; that ur enjoying every second of it 
1580455,4,"have you ever, ever felt like this, when strange things happen, are you going round the twist.. that was a strange but pleasant flashback "
1580456,4,"It was a successful work in the morning. Though i couldnt sleep properly last night, it doesnt matter "
1580457,4,"Old man comes up to me, offering his shaky hand and says &quot;Well done my son, you did an excellent job,  I say Thank u so much! *Heartfelt* "
1580458,4,"@yossierd I did that... well, I'm still stupid in the morning, but it's not that bad.. I'm just overreacting I guess. thanks anyway "
1580459,4,New www.WTFoodge.com layout 
1580460,4,@playernews Anytime sugar!! That's what I do but ty for the kudos 
1580461,4,@pianpsiko hai thx udh follow gw twitter gw yah!! slm knl aja...n lets be my tweetfrenz 
1580462,4,"@danbialek So... I've been watching your stand up [and everything else], and I showed my sister &amp; friends and they peed their pants. "
1580463,4,Binary is so much fun 
1580464,4,@amandafancy I know jack. Pretty much oblivious as fuck. 
1580465,4,@heykim - it's allll good. If I'm gonna get tossed away for somebody ... Might as well be Shaq!  
1580466,4,@andydick  thank you 
1580467,4,Haha arguing over Facebook username.. this is funny  http://twitpic.com/7j5rh (via @hongkiat)
1580468,4,@riiaa Just keepin' it real! 
1580469,4,"@vena_y in the hope of giving you inspiration, here is a virtual supply of tim tams, chocolate and all other things yummy "
1580470,4,@contrarywitch hiya  saw your rt of stephenfry's post. That one has been rebunked by iranian tweeters! using the tag is safe
1580471,4,"@breyman verbal abuse is a new attack, and I like it. "
1580472,4,just made a twitter yay. 
1580473,4,It cracks me up that if you happen to tweet a random word in twitter you get more attention 
1580474,4,"@davidatsg Don't have to wait till I get back, might be easier to get started while I'm still here. Always open to possibilities "
1580475,4,@darraghdoyle I still have the jersey he (and the rest of the team) signed for me when I was 10. Give him a hug from me 
1580476,4,@askaaronlee icic i will go do some changes. How's the rest of the videos? 
1580477,4,"Thanks, @Peterugh. Encouragement is ALWAYS needed! Well...it's always wanted and I'm always very grateful for it "
1580478,4,"@followers sorry if I spam your twitter guys, I just can't stop twitting! "
1580479,4,I now have the grand privilege of 6 followers  Thanks Alex and welcome. How are things in Thaliand?
1580480,4,@All_Habs cool  happy to assist
1580481,4,"@brookemcCulloch  yay, Brooke is just so cool"
1580482,4,"@pagan_spell Yep, pretty rural!   It is 2:40 am here.  Sitting at work, playing.  Work and playing, nice sound. ;)"
1580483,4,@naty053 no! i wrote it before i went to school!! THEN i realised you wouldn't read twitter till tonight 
1580484,4,"You where so bold but you lost, your money, job or words did not step in and help. You tried and failed I tried and succeced. Thanks "
1580485,4,Working door handle!!!  Tonight the brakes will be fixed and the oil refreshed!
1580486,4,"http://short.ie/uvomg2 It's coming tomorrow, in case you forgot "
1580487,4,"after 8 hours working, i just launched a new version of ArchDaily   feedback is VERY appreciated, as I will continue working after sleep"
1580488,4,"if anyone is interested, i told the boy i hung out with tonight that i'm supposed to hang with the other on saturday. he is okay with it. "
1580489,4,"@ayacesara 2cos2x and dy/dx hahah thanks aya and also for @eugnachs, abc formula! thanks "
1580490,4,@ayubella yup. im online!! just got back from school. 
1580491,4,"@Nanahara_Yumi No problem. Fail or not, good things always come out of bad. Enjoy your summer. "
1580492,4,@samcarew it's still on! On my way to Berlin for the #CharityTweetupTour. London is on Oct 1st  how are you?
1580493,4,@roboteatgranny aww just keep trying  (You're most likely doing something wrong; the instructions on the link worked just fine for me)
1580494,4,@streetdiva  feel better via online positivity: check out @sassyminx review of @sarahprout ...it made me feel good   http://bit.ly/13Z6Ty
1580495,4,@youngbinkoo they're fierce as dancers.  I want to try bust out some moves lol.  congrats on exams 
1580496,4,watching 'because i said so'.... mandy moore is sweet 
1580497,4,On saturday night I will be travelling to the airport and flying to Auckland where finally I will have some company   
1580498,4,"@lacanta wow, you've been busy!! "
1580499,4,"@AdamIpswich I havent got live yet. Nope, I plan to complete it on insanity, and go for the rest of the achievements, next time round "
1580500,4,@davidcushman have a good one enjoying time with the fam! 
1580501,4,Just converted Csharks brochure into a flipping book using page-flip's software.  Looks really great  thanks page-flip and @thetechlabs
1580502,4,"By the way, now would be a good time to use our brand new URL to become a fan on Facebook! http://facebook.com/ubergizmo.  "
1580503,4,@WoollyKnickers I'm annoyed. Don't worry...I usually am lol 
1580504,4,"@NormanJ Yeah, you could... If you really wanted to. "
1580505,4,"@danicaclaire THANK YOOU; thank yoou, thank yoou! "
1580506,4,"At the world famous in Bangalore, Marata Darshini for some Ragi Mudde and Mutton meals! Its been a long long time "
1580507,4,"When the Praises go UP, the Blessings come down! that's how it works... "
1580508,4,@BabeNatasha Those Sidis vibes must have helped! Cause all your pics are beautiful! 
1580509,4,listen music 
1580510,4,@missmonnie read the link LOL  I haz. No noodz sorry
1580511,4,"@peeyah17 Sure, find me work! Haha, anything! "
1580512,4,@kaushal hey.. cute snap 
1580513,4,@JoelMadden : you lucky guy  hanging out with AlltimeLow ;) I love them....
1580514,4,"having problem with twitterfon and twitterrific on my iphone.. it's like B, kinda retard, i won't apologize for being honest "
1580515,4,"@richie666 He looks cute! and hot with those stubbles. Man, his character is funny. YES it's hugh laurie "
1580516,4,"twas my last day of uni today, for a while anyway. am now relaxing with heatbean, tea and tommy playing piano for me "
1580517,4,"@JennHarding haha, just saw your comment, you make me SMILE!! "
1580518,4,Goooood morning everyone 
1580519,4,@JoelMadden I just saw a pic of your baby!!! pfffff!!!! it's perfect!!! really!! awww congratulations!!! 
1580520,4,Talked to lauren about my boy problem and she eased my thoughts. 
1580521,4,WOOOHOOOO I HAVE A NEW HOME ON SATURDAY NIGHTS IN HOLLYWOOD!! MORE DETAILS COMING SOON... 
1580522,4,cool was the first day in year I could cycle to work in my suite - nice one the summer is there 
1580523,4,"@jfhuj And it's late so if that didn't make any sense, I am sorry "
1580524,4,that's the end of my angry tweets for tha day 
1580525,4,"Is going to Bestival with out the mini me (much drunkness)  and Camp Bestival with the mini me, a more sober affair!!!! Happy Days!!! "
1580526,4,alas! my imported swimmers are a wee bit loose. good to be back in the water though. 
1580527,4,@ShashiTharoor I used to wonder about the fate of all the flowers and shawls. Nice to see it going in charity 
1580528,4,@chattyman The new show is v funny...loving the Twitter segment on the show too! 
1580529,4,"Ah all good. I turned the oven on, and the pizza stone is in there "
1580530,4,@AdventureFarm my pleasure! hope it does some good   #charitytuesday
1580531,4,Good morning #smiletuesday go on make someone happy 
1580532,4,gooooooood morning viatnam   http://yfrog.com/42rirj
1580533,4,Well hello there sunshine! good to see you   http://twitpic.com/7j5tn
1580534,4,Maybe Im Not Over You Yet But Who Says I Want To Be ???/ 
1580535,4,@ItsMikeandIke So glad you enjoyed the tale!  Thanks for spreading the word! 
1580536,4,@LuvHappy lookin forward LOL just watched Fantasy twIsland  Unwind the bile duct now! sleep well
1580537,4,"@phoenixpwns in july dude!  lol, i will text you the details, lol. dont feel like posting that info, lol xD"
1580538,4,"awaiting rains in mumbai, met has forecast  them for today. Conclusion- No use bringing your umbrella today, it ain't gonna rain ! "
1580539,4,"@sswayze ooh ooh ooh, my work comp blocks Blip, was that song 'under the bridge?' - good choice btw "
1580540,4,Hillsong Concert on 25 July 2009! Interested? 
1580541,4,I'm finally done with Legion of Superheroes season 1. Soon I'll start watching season 2. 
1580542,4,lovely sunny morning + skirt and sandals + great coffe = good mood 
1580543,4,Just came home from the jogging session. So exhausted! Need lots of sandwiches. Sandwiches w/ cream cheese are amazeballs 
1580544,4,@dp_daily Rice three meals a day. All 3! I think it would be harder here not to like rice than to be a vegetarian. Thinking of you 
1580545,4,@djreflex u were the buissness tonight....great time at foxtail!! see u soon 
1580546,4,@scchaudhary hamare office mein hai  ..seriously 
1580547,4,"Now watching Family Guy, &quot;Oh that is freaking smurf, oh yeah smurf&quot;, Hahahaha "
1580548,4,"@fishd ..the 'live' reporting from Scotland I try to do give me a headache as time seems to be running out. But yes, this is so great. "
1580549,4,@TomFelton Good luck to you 
1580550,4,"on my way to Oldenburg, a day in the train  Last evaluations with the managenement of the mission-net site"
1580551,4,Clean House once again 
1580552,4,@Miggg don't be jealous cause i GET under the covers time skeezah!! haha 
1580553,4,Today....yesterday.. was good.  paint on my hands and un-initiated conversations. although I did &quot;cheat&quot; but hey it was after midnight. =D
1580554,4,@LPerks Well he's in the top 5 so he can't be doing too badly 
1580555,4,"life is short . Live your life better . I just learn from OTH . Quenti is gone , forever . But he will still stay in friends heart "
1580556,4,@starafar lol.. thank u!  i really cannot wait for it to be ALL OVER!!!!!!
1580557,4,Oh so addictive 80s pop. Bananarama  Indulgeee â« http://blip.fm/~8b4yf
1580558,4,@fuzheado great!!! looking forward to it!  when will you be back in BJ?
1580559,4,@georgiibeatle haha its a secret 
1580560,4,@rjramos hell I'm going to sleep can't wait till Wednesday - getting my website on godaddy and exporting my blog to wordpress 
1580561,4,Goodnight  I have a feeling tomorrow will be a better day.
1580562,4,@vonIrrwegen well looks like another nice day today. Should be with you by mid afternoon 
1580563,4,if you seek mari 
1580564,4,WhO's gOt msn ...? 
1580565,4,"@CoffeePoodle I just love office supplies, feel free to order me some!! "
1580566,4,need for speeeeeddd on wii  i am awesome
1580567,4,happy and blessed today... 
1580568,4,it's 4:40am and I'm still awake listening to JB  Im such a loser
1580569,4,LINES VINES AND TRYING TIMES!!!!!!!!! in a couple hours its mine! 
1580570,4,i am soo tired. goodnight twitter 
1580571,4,@moomimmel You won the 2nd giveaway too! Will send them today. Have to have a biggy giveaway soon i suppose 
1580572,4,"@swiftkaratechop Your display picture is so fierce, I love it "
1580573,4,@thngwhtsqks Thx for the #SDCC mention!    See you there...same table as always.    Take care.
1580574,4,just finished swimming and tanning with melody and sheena 
1580575,4,Is supposed to be revising but instead is raving it up with a bit of See U in the Dark by @honorsociety   
1580576,4,is glad to have MBC america on DTV  http://plurk.com/p/11amau
1580577,4,"@bubbly84 i seriously used to know it basically line for line. &quot;your school has no gymnastics team, this is a last resort&quot;  haha"
1580578,4,@heartrushh It isn't that bad. I booked mine to Taiwan a few days ago 
1580579,4,@ohjeezkid hauhaua aaaa mau internship ky lo deh rain it's soooo cool 
1580580,4,Dirty house? Dirty dishes? Get yourself: Grandma in a box!  http://bit.ly/6gCXz
1580581,4,@TheDodgster I think we forgive you Allan!  Must do better next week!  x
1580582,4,"a week in Tokyo or another week in Bali. please help me choose guys, thank you. "
1580583,4,you havent heard me sing or play the piano ..maybe youd change your mind if you did 
1580584,4,"@z0f ...more texture-y, soundtrack-y stuff, although like I say, it's still mostly song oriented. Thanks loads just for listening! "
1580585,4,@hecrazyxcal I never denied his awesomeness.. I'm just denying your manly-hood.. And if he told you to blow him.. You would.. 
1580586,4,"Morning all, looking nice &amp; sunny here on the coast! Happy days "
1580587,4,Talking fluent pirate just isnt something you can teach tbh... has to come from the heart. 
1580588,4,McFly concert on Saturday  x
1580589,4,"jkt, i'm coming.. "
1580590,4,@TracieTrillion i'll try to find it again 
1580591,4,What do you call a pig who does karate?? PORK CHOP! HA! pork chops for din din 
1580592,4,@IndywoodFILMS oh same here .. just loved his character in that movie .. cracked me up 
1580593,4,@magpiegirl just a small logo with MagPie Girl on it 
1580594,4,@MamaGaea http://twitpic.com/7j5tz Their you are hun   #iranelection
1580595,4,"@tommcfly Tom! Hi! Glad its sunny there, its sunny in ireland too! Outside pool, sweet! Coming home today. When did u get home?  x"
1580596,4,@MonsterSecrets But its ugly! hmph! I wish macbook come out with my favourite shade of green! Will totally buy it man! 
1580597,4,@koriannespeaks good night! 
1580598,4,Tried... and with a short attention span. Today is not going to be a productive day... but I am going to see The Hangover tonight 
1580599,4,"Hosting Karaoke Friday Nights mps, ROad tripping soon i hope. "
1580600,4,"Another beautiful great to be alive day. My coachees have set some very inspiring goals, looking forward to their fruition "
1580601,4,@Espen_Antonsen your photos.inspired.no gallery looks nice  simple and effective! I especially like your photographs btw!
1580602,4,"@kaichanvong You have an ocarina? If you play a certain tune, does your horse come running to you out of nowhere?? "
1580603,4,#vaporoutlet.com @$$hat neighbor stories: Post your &quot;friendly&quot; neighbor incidents  I know we'v.. http://tinyurl.com/nvga5t
1580604,4,@fonziegomez Congratulation on the Australian football team (World Cup2010) 
1580605,4,Satisfied 
1580606,4,@trickyshirls Itchy nose - row? Never new that! So that's why I'm always cross when I have hayfever! 
1580607,4,@YoungPlatinum me too..much love for Los Angeles 
1580608,4,@doguk Good Morning. I'm about to go to bed myself. 
1580609,4,@thomiduvigneau Thanks mister now I can also sing with my laptop 
1580610,4,Watching the 1st Season of House on DVD. 
1580611,4,@Anthonyy209 its gonna bee bomberz 
1580612,4,@giblahoj ist ne coloe Sache 
1580613,4,"&quot;Plastic Loveless Letter&quot; just came on my iPod. Thanks, shuffle function, for reminding me how much I like Magic Dirt "
1580614,4,Opera Unite I am somewhat impressed 
1580615,4,waiting for our accounting clas.. oh yeah! 
1580616,4,Shopping With Friends..Got a nice new Skirt 
1580617,4,This month's @Kiva repayments came and went. 15th is my favorite day of the month  http://bit.ly/qhpAn
1580618,4,"ONly 3 days to go, then I'm off from work to celebrate MIdsummer  Yey!"
1580619,4,@elainerogers Have a ball on Saturday! Worried about that. Look fab. Swollen eyes. Stunning 
1580620,4,Can't sleep. Follow @peterfacinelli annnnd @gilbirmingham GO TEAM CARLISLE! AND BILLY! 
1580621,4,@ALiiStack WHERE?! LINK ME PLEASE 
1580622,4,@brilldisruptive back to work today after nice chilled day off yesterday.  watching #iranelections &amp; workin. Incoming Sonar! u lucky duck.
1580623,4,is back in wesco for two weeks &lt;3 home sweet home &lt;3 going to six flags tomorrow! &amp; then a happy birthday to marc/val night 
1580624,4,@dpjoyce I'm going to be at Glastonbury unfortunately. On the plus side I will be watching Prodigy 
1580625,4,"@trickie_ that's too many really, let's be honest. "
1580626,4,The Kiruba Incident http://tinyurl.com/lskqf4 . With a great quote to end with that too.  
1580627,4,just had lunch. FUUULLL! 
1580628,4,"@sporkula no, you can't have a WWIII, if there's only one side fightiiiing. LVATT "
1580629,4,LOL. Pissing ppl off on YT at 330 am 
1580630,4,Thank you hanna for helping me 
1580631,4,@johnwilsonuk you linked to the wrong sitepoint twitter account! It's @sitepointdotcom 
1580632,4,iight my twitterbugz it's time to say Goodnight. Talk to yall later today 
1580633,4,"just hanging with my best friend, jamie "
1580634,4,"another wonderful day, kindergarten was great. going to work again in less than five hours "
1580635,4,"Okay hitting the Comfy bed just sitting here being happy ;),Night @AustinakaAA "
1580636,4,I'm New... exploring this Twitt 
1580637,4,Wish me luck that this cake will happen! Will keep u posted with pics 
1580638,4,is bored like hell 
1580639,4,"@BlackJackBaby yes, #latenightcereal! it's ON! Have a good day at work love "
1580640,4,is saddened by Flicks failings but will keep things positive so doesn't dwell on it too much 
1580641,4,creating a playlist for southside 
1580642,4,"@faye_tan *hugs  but think about it, you made it THIS far and you don't have to worry about anything next year ;)"
1580643,4,G'morning people ! 
1580644,4,going to get fit; starting tomorrow 
1580645,4,Good night people who follow me  sleep well  (MANNN!)
1580646,4,Animated gems#19 'Dimensions of Dialogue' by Jan Svankmajer. Surrealist veg-e-mation extravaganza!  http://is.gd/13hDd
1580647,4,@LittleYellowJen did you get your chocolate? 
1580648,4,drying my pants 
1580649,4,rt @tahoegirl93 I love this thing called twitter! Thanks Ashton and Demi!! 
1580650,4,hey everyone vote for me http://bit.ly/SyTYe  
1580651,4,@BenLawFSA Oh... I see  Yeah I'm frm SFX. Which chicken rice shop U prefer? The middle 1 or the corner 1?
1580652,4,@MuscleNerd http://twitpic.com/7ia78 - You`ve done it again. Congratulations. 
1580653,4,@Greystone422 Why thanks 
1580654,4,http://bit.ly/4biXcx  i could live here 
1580655,4,FB enabled custom urls. Mine is http://www.facebook.com/LouDk 
1580656,4,@glowmedia_ltd I'm from Gweedore so I certainly am fluent as gaeilge 
1580657,4,@Maxsterism It's a very smoothing song. Lol.  Good for relaxing.
1580658,4,pearl &amp; dezi are a fun pair. 
1580659,4,This is a test 
1580660,4,is about to go out to see a comedy show at the alma! 
1580661,4,wahaay LVATT is trending aha.  cant wait till friday 
1580662,4,@totalfilm No way...I will be watching this no matter how ridiculous it is 
1580663,4,looks like i'm stucked at home watching AWESOME shows on tv.. 
1580664,4,Catching a tram in prague fun fun fun!! 
1580665,4,Ciara's tracks bring me back 
1580666,4,Fox news people really don't know what's going on. http://bit.ly/12Fgu  LOL! LOL! LOL! gotta watch it again! 
1580667,4,Ok everyone im outta here for the day.. Much love to every1.. Stay blessed 
1580668,4,"@LittleMissRuby yeah , but first things first get that essay completed then feel really good and you can relax without feeling guilty "
1580669,4,A lot of &quot;Bots&quot; are following me now.. Time to remove them 
1580670,4,@bt42 Happy Birthday! 
1580671,4,Just hooked up with @dickiearmour. On final leg of boys trip oooop north. Bristol to alton 2.d hours 
1580672,4,@denkicolin But that's excellent news 
1580673,4,@Cazling Can't wait to see it! 
1580674,4,"@JessTheBestDuuh hi im ur new twitter peep  how r u ?? Kayla's friend xoxox, MM"
1580675,4,@floschi sounds like fun 
1580676,4,Hannah Montana: The Movie was an awesome movie! 
1580677,4,@notaflyingtoy love that book  give me more
1580678,4,"@iSUCK haha, went shopping, to the library, and then just sat around the house with some friends  my today doesnt look very good however.x"
1580679,4,got an awesome compliment today... &quot;did you invent cupcakes? cause you should have!&quot; 
1580680,4,"better than yesterday, thank god "
1580681,4,22 daysssssssssssssssss  til Teeeeeee  and 14 daysss til Tenerifeeeeeee ;)
1580682,4,I'm going to go eat sausages now. 
1580683,4,@adhyss r u sure? How bout the best-looking male on the planet?haha 
1580684,4,@YvonneSim pop steht fÃ¼r Post Office Protocol 
1580685,4,"@iscreamdays massive cookout ay. can't wait  we should go down south too, when you're in WA. go to the mammoth caves and all. adventure!"
1580686,4,"@kovshenin What's lame then? Running the latest version of a software, or stick to an old and vulnerable version? "
1580687,4,@paulbrinkkemper Nice! Gefeliciteerd 
1580688,4,cant wait to go out tomorrow 
1580689,4,Just to remind everyone - @gwenhayes is the BESTEST! That is all. 
1580690,4,"Counting down to see Hannah Montana The Movie on the 1st of July, I won a preview screening Hehehe YAY "
1580691,4,@veldi not sure.. HoboG came up with it? &gt;&lt; you can pick watever name u want though 
1580692,4,"@TheDarkGlove flight n bumped it, moved him up to the moss thing Im cultivating  so hed be safe, when I find the older pics ill ping em up"
1580693,4,*peeks head in &amp; says hello* been busy tonight 
1580694,4,"@jarleenicole I was hella laughing about the part when Kevin, the bird, was really a girl "
1580695,4,"I'm happy now, someone just surprised me with a caramel latte "
1580696,4,I love how he calls me right when he wakes up in the morning...sometimes. 
1580697,4,@kokified Eat dinner! Like I am 
1580698,4,@leepowell Disturbingly so. It's something that has happened at all the agencies I've worked for (it's not a poke at my current one) 
1580699,4,I just may have to re-blip this one coz i love it 
1580700,4,"I'm in Tendering now, as always crap signal, so I'll do my best. It's gonna be a Scorchio 2day. Woop Woop! "
1580701,4,@htown4life FOLLOW ME! 
1580702,4,Just about to assess my first beach of the day 
1580703,4,"@mohamadreza true - was curious 2 ask him where he was, how doing live shots if not allowed, etc., but thought he might only share later "
1580704,4,Going out with @ankuolen &amp; maybe later to some shops ;) byebye 
1580705,4,"Im up finally , getting ready for work "
1580706,4,"@monnie oh yes, that's called a prior marketing arrangement "
1580707,4,@Meshel_Laurie haha oh good! and congratulations on the twinnies! 
1580708,4,@Arasphere LOL...it's an instant messaging programme ... !!!! Awesome !!! 
1580709,4,"@RaptoBike don't talk during working, concentrate. "
1580710,4,@ollyhay cool 
1580711,4,@kevgibbo Why isn't there an option for &quot;I'm just trying to make it to 2010 alive&quot; response? 
1580712,4,@saraparker me? cute? pleaseeeee... just telling the truth! Ps. i lost 5kg in almost 4 weeks!But i hope 8 more... 
1580713,4,"New Novao Website will be available very soon, check http://www.novao.be for updates "
1580714,4,@mrHabicht Post some pictures of SF  Good luck with house hunting!
1580715,4,@choirgirl2562 ahaha thats funny i have a gay guy friend who would love to have a bf like that 
1580716,4,studing for my last exam for the semester 
1580717,4,@JasonBradbury Good luck with the 2nd book!! 
1580718,4,thanks vanj for catching me.  http://twitpic.com/7j5y9
1580719,4,"@ginology Not necessarily. Maybe she doesn't feel comfy for a guy she, say, not so close with, to foot the RM100-200 bill  (@robenlum)"
1580720,4,HEY YO! i'm ill. really ill. and i'm hungry  bored.. no school today for me muhaha  i'm happy 
1580721,4,"@mysehnsucht - Thank you, glad you like "
1580722,4,"If you get an email from the NHS telling you not to eat tinned pork because of swine flu ignore it, it's spam..  arf! "
1580723,4,I've just ordered tickets to see Rhys Darby &amp; Simon Amstell at this years Edinburgh Fringe Festival!!  WHOOP!
1580724,4,@Renato71 With them you'll see a change over a shorter amount of time. 
1580725,4,so...this is twitter...pretty cute (: now i think im going to the mall.i want to buy some cosmetics and my fave perfume  rokin rio.escada
1580726,4,"@kirstenj0y I have the picture of you, where I tried to give you another arm "
1580727,4,eating noodells yummmyy 
1580728,4,@missmirjana thank you.... 
1580729,4,Is always amused that chatty man has taken over her twitter  xxx
1580730,4,@LeChantdOiseau Tidemark on the liner? At least it's not a skidmark 
1580731,4,"@ChristianRivas Oh Em Gee yes that wrinkle cream, it was crazy cuz it actually works instantly. I love her, shes so cute  and that is true"
1580732,4,"@anithsyazwani congratulations, still u survive  try again.. there's always another time "
1580733,4,oh no not another change in avatar piccie i hear you all cry. Just felt the need to bob my tongue out in twittersphere today 
